,sym_1,sym_2,hedge_ratio,std,p_value,trade_oppotunities_performance,cumulative_returns_performance,win_rate_performance,peak_loss_performace,recent_z_score,examine_trade_oppotunities,examine_returns,examine_win_rate,examine_peak_loss
0,LINKUSDT,XLMUSDT,26.574141261404883,0.2349637637754693,0.000725897317495689,0,0.0,0.0,0.0,-0.23787719827772794,0,0.0,0.0,0.0
1,LTCUSDT,BCHUSDT,0.1818300222838703,3.2030992062535724,0.01705317302113677,0,0.0,0.0,0.0,-1.016095935804567,0,0.0,0.0,-2.036432418277547
2,NEARUSDT,SUSHIUSDT,1.5975589852117045,0.03673121702441273,0.02068379864913167,0,0.0,0.0,-11.37215990014094,-0.08256534622735898,0,0.0,0.0,0.0
3,MASKUSDT,EOSUSDT,5.866331980055034,0.08021666986542357,0.013271260427075524,0,0.0,0.0,0.0,-0.7356505047654966,0,0.0,0.0,0.0
4,LINAUSDT,QTUMUSDT,0.005056750668385131,0.0003614181302519586,0.002606363081717307,0,0.0,0.0,0.0,-1.6677564016741375,0,0.0,0.0,0.0
5,LINAUSDT,ETCUSDT,0.0011566735181400057,0.0004454670779015323,0.014617705411403224,0,0.0,0.0,-31.63323817006135,2.542654215909929,0,0.0,0.0,-57.922557444338516
6,SNXUSDT,XLMUSDT,12.452619072108478,0.14707798008867845,0.023743554704132922,0,0.0,0.0,0.0,-1.6914574076000173,0,0.0,0.0,-19.632857662069256
7,SNXUSDT,XRPUSDT,2.4958476290069687,0.16195612763050607,0.020551928585345162,0,0.0,0.0,-37.56667471789133,-1.9317641993040393,0,0.0,0.0,0.0
8,SNXUSDT,DYDXUSDT,2.7196988042617765,0.17376696948961712,0.011953885407313871,1,-34.13655903804846,0.0,-34.14540707526517,-1.0134453684295217,0,0.0,0.0,0.0
9,ETHUSDT,AVAXUSDT,46.49162578448991,32.12460406546742,0.006304591758827797,2,5.265869575969722,1.0,-1.49655535804862,-2.613092968201209,0,0.0,0.0,0.0
11,ETHUSDT,AAVEUSDT,8.099313070152824,26.894325130593696,0.0022160762044148813,0,0.0,0.0,0.0,1.5085878892288969,0,0.0,0.0,0.0
12,FTMUSDT,ETCUSDT,0.035121536340372315,0.010356179863045293,0.02013969471802328,0,0.0,0.0,-9.407999901881231,0.5841453250189991,0,0.0,0.0,0.0
13,XRPUSDT,DYDXUSDT,0.9611165758330023,0.07258759426283248,0.0008576168465990067,0,0.0,0.0,0.0,0.5959005438469224,0,0.0,0.0,0.0
10,ETHUSDT,INJUSDT,43.5480500266548,27.331301152526745,0.02791574423534646,0,0.0,0.0,-1.3182277691355422,-2.176888049413876,1,-12.470215195275038,0.0,-31.4743171231697
